transaction_id,timestamp,source_account_id,dest_account_id,amount,transaction_type,channel,location_id,scenario_id
TXN9CB6F424,2026-09-01T23:32:10,ACC5E09387C,ACCCF7DFDC1,1084.79,UPI,net_banking,P01,LEGIT
TXNDF763CF4,2026-09-03T04:17:18,ACC95D79ECC,ACC57B52935,11972.98,RTGS,mobile,A05,LEGIT
TXNFB0087C7,2026-09-14T11:48:47,ACCEE5FCDE4,ACCE1B94530,14570.93,UPI,atm,V01,LEGIT
TXN61EF0424,2026-09-25T02:41:05,ACC3987FC62,ACCEAC20530,16328.03,IMPS,branch,H01,LEGIT
TXN679E4739,2026-09-20T20:29:57,ACCABB28C40,ACC9331C726,1190.34,UPI,atm,H03,LEGIT
TXNC67B7453,2026-09-20T16:24:27,ACCDB2884E8,ACC97B165F2,2105.05,IMPS,atm,H02,LEGIT
TXNB2E452EC,2026-09-20T03:03:34,ACC74B1E0D1,ACC8EB472F2,1545.98,IMPS,net_banking,A01,LEGIT
TXNA7C3CD2F,2026-09-25T00:20:29,ACC89CA4E21,ACCDC0486C2,14091.29,NEFT,mobile,S02,LEGIT
TXNCFF5DA02,2026-09-15T08:36:51,ACCEFE3A44A,ACCC59E1A51,2246.94,UPI,net_banking,S01,LEGIT
TXN9FA95598,2026-09-25T01:47:19,ACC97EFA7AF,ACCD7036F31,226.08,IMPS,atm,P01,LEGIT
TXN415F3D66,2026-09-11T06:37:17,ACC671EC8FD,ACC8EEFB2EC,2120.4,UPI,atm,S03,LEGIT
TXND13A5E11,2026-09-02T05:05:34,ACCAFCE4F46,ACC8E2C3F75,2471.07,UPI,net_banking,D02,LEGIT
TXN5F7A42E4,2026-09-20T23:25:27,ACC26ECBD31,ACC4A2A34EF,2608.62,RTGS,mobile,H01,LEGIT
TXN7C76F7A8,2026-09-22T03:28:44,ACC2ACEDFD2,ACC71783230,2600.76,RTGS,mobile,D03,LEGIT
TXN35A1DC24,2026-09-16T21:09:35,ACC6BB1EFC7,ACCE78199BC,17916.67,IMPS,branch,S02,LEGIT
TXN60C2235A,2026-09-01T22:21:30,ACC25A67769,ACCE99B65AA,4589.22,NEFT,branch,M04,LEGIT
TXNEE0CC7FB,2026-09-21T10:34:01,ACC38F38CBA,ACC3E5904D9,2039.95,RTGS,branch,P02,LEGIT
TXN3B3D4917,2026-09-17T16:59:52,ACCFB5F430E,ACCD37F67DE,11087.94,IMPS,atm,P01,LEGIT
TXN702FA9EC,2026-09-07T15:14:16,ACC001D86AD,ACCE5B5BE75,1868.65,NEFT,net_banking,P03,LEGIT
TXNA71A65B1,2026-09-12T09:43:06,ACC0CAA7893,ACC7378EB0C,2084.7,NEFT,net_banking,P04,LEGIT
TXN3D6A005F,2026-09-26T05:04:23,ACCBB2970BE,ACC7AA56353,8758.17,RTGS,net_banking,B01,LEGIT
TXN61ACC6C6,2026-09-16T15:06:57,ACC8B4E368C,ACCB5C4C126,2348.59,RTGS,mobile,V03,LEGIT
TXNFA5D75D8,2026-09-14T02:14:11,ACC7DE7EF05,ACC5CB0AC7A,2279.16,IMPS,branch,V03,LEGIT
TXN29226C65,2026-09-24T16:39:13,ACC79CC6F34,ACCDAD52D61,6740.16,NEFT,net_banking,S01,LEGIT
TXN723E2126,2026-09-08T00:39:02,ACC7EE34188,ACC2782865E,582.44,IMPS,atm,D01,LEGIT
TXNE472FC0F,2026-09-26T04:05:45,ACC81FE571E,ACC1C312836,14476.29,RTGS,branch,M07,LEGIT
TXN27888947,2026-09-12T00:02:08,ACC36C81831,ACCEBECDEE4,12575.95,RTGS,branch,D04,LEGIT
TXN9319E894,2026-09-06T19:37:33,ACC97EA8953,ACCB8A947FF,4714.36,IMPS,mobile,M01,LEGIT
TXN2DF07902,2026-09-08T12:00:26,ACC79A52AC0,ACC84D29199,401.3,NEFT,net_banking,S03,LEGIT
TXNA8BF13AB,2026-09-17T03:39:15,ACC9331C726,ACC93D93DF6,1846.67,NEFT,branch,A04,LEGIT
TXN8EFF5E39,2026-09-16T17:18:30,ACC6D737E31,ACCAD3B79B9,2006.94,UPI,branch,H01,LEGIT
TXNEB680910,2026-09-22T18:08:13,ACCC5A282E2,ACC054EE322,2181.39,IMPS,branch,H02,LEGIT
TXN2E343F86,2026-09-25T19:40:18,ACCBBFE1E6D,ACC224B0E8F,8450.39,UPI,net_banking,B04,LEGIT
TXN60628825,2026-09-25T17:37:15,ACC1A1F7ED4,ACCE3AE6D67,3084.61,IMPS,net_banking,A02,LEGIT
TXNDF804FE5,2026-09-22T01:53:10,ACC1327C21F,ACC6A78609B,635.81,IMPS,atm,S03,LEGIT
TXNB41B1A90,2026-09-13T02:24:30,ACC425383DF,ACC1D6AAD1D,3018.45,IMPS,mobile,A04,LEGIT
TXN170FEF00,2026-09-11T06:51:34,ACC28AB4426,ACCED25DCFB,1922.18,UPI,mobile,S03,LEGIT
TXN5549A45F,2026-09-01T15:22:17,ACCED06ACB2,ACCA8FF879C,1163.96,RTGS,net_banking,D01,LEGIT
TXN5F201F25,2026-09-16T21:46:26,ACCCB55AE22,ACC701CB066,387.35,NEFT,atm,D03,LEGIT
TXNC09410CD,2026-09-11T22:37:14,ACCB3216045,ACCBC495A2B,2318.59,IMPS,mobile,B04,LEGIT
TXNDC843E57,2026-09-10T09:46:27,ACC034BA052,ACC5D2FFA57,18551.96,IMPS,mobile,D03,LEGIT
TXN267A7345,2026-09-12T13:28:17,ACCB0DA3E20,ACCE2F0C283,2061.08,RTGS,net_banking,V03,LEGIT
TXNCD2CEBC6,2026-09-10T13:32:05,ACC59199E6A,ACC287EDFFC,20812.32,IMPS,mobile,H03,LEGIT
TXN7DA35F8A,2026-09-02T08:50:47,ACCE8C0B3D4,ACC881372E8,5776.74,UPI,mobile,V02,LEGIT
TXNF09B3481,2026-09-16T12:22:36,ACC5AD91CD5,ACC20476355,857.57,UPI,atm,V03,LEGIT
TXNDA67D127,2026-09-25T10:14:30,ACCF9E305B7,ACC35C87858,456.68,NEFT,atm,A03,LEGIT
TXN51BD558A,2026-09-04T23:55:09,ACC2D9435C8,ACC9331C726,1651.51,NEFT,branch,V01,LEGIT
TXNBD8CE68B,2026-09-12T02:47:53,ACCE483B1FA,ACC604FB8FC,1309.02,NEFT,mobile,A05,LEGIT
TXN19035D26,2026-09-18T03:26:42,ACCB6614A56,ACCCE46AB7A,2232.89,UPI,mobile,B02,LEGIT
TXN3ACC4E90,2026-09-02T21:49:50,ACCB421C7B7,ACC77C19CA4,2609.77,NEFT,net_banking,H01,LEGIT
TXN90AF132E,2026-09-23T17:43:44,ACC3A60FC9E,ACC0D4747FD,19877.61,RTGS,atm,M01,LEGIT
TXN9C7502AC,2026-09-08T06:53:52,ACC4CB4131C,ACC22C5B68E,939.23,RTGS,net_banking,A02,LEGIT
TXN1F44FE45,2026-09-17T01:47:56,ACC04EAFD7F,ACC3A4E00CF,1111.04,RTGS,atm,S03,LEGIT
TXN3289506D,2026-09-20T16:27:57,ACC88269CCD,ACC38469EE4,4010.61,RTGS,atm,D01,LEGIT
TXNAF6E181A,2026-09-19T12:34:09,ACCEA50DA40,ACC2C91C650,15356.24,RTGS,net_banking,B01,LEGIT
TXN750F5C92,2026-09-18T20:17:14,ACCA7A07C90,ACCE6E7F685,496.95,RTGS,branch,A05,LEGIT
TXN299C950A,2026-09-13T08:06:19,ACCFFE3EAE5,ACC6958AC3D,17069.33,IMPS,net_banking,V02,LEGIT
TXN14DA0410,2026-09-03T15:56:42,ACCAFA641DE,ACC66F9712D,312.61,RTGS,net_banking,M01,LEGIT
TXN1107A77C,2026-09-15T01:38:40,ACC57B52935,ACCAC08C89D,2855.7,UPI,mobile,A05,LEGIT
TXN5790D5A0,2026-09-02T03:39:03,ACCC3E9DF3E,ACC73AC727B,1192.5,NEFT,mobile,S02,LEGIT
TXNAEAFCC91,2026-09-02T10:21:54,ACCE0766A4F,ACC02EFCF3A,1867.16,NEFT,atm,P01,LEGIT
TXN7EFBD799,2026-09-08T17:42:42,ACC6D181B0B,ACCAFF4856C,15152.46,IMPS,net_banking,S02,LEGIT
TXN3DADD67A,2026-09-13T06:26:49,ACC57004E4B,ACCBDB9D824,16602.48,RTGS,atm,S03,LEGIT
TXN619F017D,2026-09-11T02:10:34,ACCC4B84186,ACCCAACD458,14933.64,RTGS,mobile,V03,LEGIT
TXN69D53D3C,2026-09-23T16:07:04,ACCFCD1F9FE,ACCCBE5A453,942.11,RTGS,mobile,S03,LEGIT
TXND370998E,2026-09-12T10:33:58,ACCEB3A627D,ACC84392792,2495.45,IMPS,mobile,P02,LEGIT
TXN9C5632E9,2026-09-16T20:16:42,ACCA88EFCF7,ACC6BD9E781,1812.18,UPI,net_banking,A01,LEGIT
TXN746DCAEE,2026-09-06T10:50:31,ACC84392792,ACC971FAFFF,2261.3,NEFT,net_banking,D02,LEGIT
TXN97A1BB18,2026-09-02T18:38:35,ACCBE11F70C,ACCA2474B44,1105.29,UPI,branch,P01,LEGIT
TXNCBF57D02,2026-09-15T20:21:44,ACCFC42E0F2,ACC97EA8953,3411.01,UPI,mobile,P04,LEGIT
TXN40EA25B7,2026-09-03T11:28:48,ACCA0C19FDE,ACCFF916D9E,1139.34,IMPS,branch,B01,LEGIT
TXN020EB283,2026-09-03T03:23:58,ACC535C3CBC,ACC30E13ED5,17285.79,NEFT,net_banking,A05,LEGIT
TXN7F65CC70,2026-09-02T03:54:55,ACCB9D5ACF6,ACC5619D993,6342.25,RTGS,atm,H03,LEGIT
TXN0B57A58B,2026-09-02T06:10:20,ACCDE6655E7,ACC8EB472F2,2274.49,IMPS,mobile,M04,LEGIT
TXN40199EB5,2026-09-16T22:13:54,ACC12832360,ACC513E98D3,2912.74,IMPS,net_banking,B02,LEGIT
TXN234C6D40,2026-09-05T23:14:02,ACCC78BC38A,ACCBB1CEBBF,123822.14,RTGS,net_banking,M02,LEGIT
TXN59E22BB7,2026-09-23T03:03:22,ACCB70B2DBC,ACCA2474B44,11424.54,UPI,branch,P01,LEGIT
TXNC8E77D22,2026-09-14T08:58:10,ACC39F066E2,ACCE5DA190C,9867.65,UPI,branch,H02,LEGIT
TXNDE1D8E93,2026-09-02T00:55:20,ACC180F4592,ACCBBFE1E6D,2362.68,RTGS,mobile,H01,LEGIT
TXN25A67560,2026-09-17T00:34:25,ACC05C792E6,ACCFAC6F8C9,7209.42,UPI,atm,A02,LEGIT
TXN8DC25332,2026-09-23T10:36:43,ACC0D31B11A,ACC48198B55,6113.26,RTGS,net_banking,V03,LEGIT
TXNFFABF092,2026-09-19T18:52:41,ACCDDA6E89D,ACC87F4957B,488.86,RTGS,atm,S02,LEGIT
TXN736664E6,2026-09-16T16:25:03,ACC64E94E29,ACCFB5F430E,501.23,IMPS,atm,H01,LEGIT
TXN76E90F6A,2026-09-23T03:22:38,ACCB571BD8A,ACCA6FC5069,4700.88,RTGS,mobile,P02,LEGIT
TXN6B765D46,2026-09-11T23:49:29,ACC7E60A15F,ACCFC160676,8130.9,NEFT,mobile,H01,LEGIT
TXNB644938D,2026-09-08T06:00:54,ACCDEB8BEB3,ACC422B6200,5905.57,RTGS,net_banking,D01,LEGIT
TXN970AFA1A,2026-09-09T04:25:31,ACC1EBE639D,ACC685EBCD3,11706.4,UPI,net_banking,M05,LEGIT
TXN12862574,2026-09-23T00:43:49,ACCE3103E87,ACC6E72CE7D,2710.21,NEFT,net_banking,S02,LEGIT
TXNB6053B17,2026-09-07T02:31:37,ACC16C4D167,ACC17F64DA0,1469.43,NEFT,mobile,B04,LEGIT
TXNCB9E0852,2026-09-20T08:54:41,ACC1BD77F4B,ACCD74EAEE3,1823.44,RTGS,net_banking,D02,LEGIT
TXN6DB91EC1,2026-09-25T12:27:01,ACC42667F0F,ACCDD1D5158,5297.22,UPI,branch,S02,LEGIT
TXNA4A45369,2026-09-04T20:10:59,ACC6AF88BB4,ACC7A0C1DD4,1495.85,RTGS,atm,A03,LEGIT
TXN6F5632C5,2026-09-06T16:13:05,ACC8B4DF234,ACC5DFCE188,7820.88,UPI,atm,V02,LEGIT
TXN2D13B05B,2026-09-16T02:45:12,ACCE483B1FA,ACC5DFCE188,1497.29,UPI,atm,A01,LEGIT
TXNEE30B713,2026-09-25T10:52:41,ACCA64472E9,ACCCED8CFFB,810.85,NEFT,net_banking,M05,LEGIT
TXNFEBF6D2E,2026-09-20T03:00:20,ACCA62BE4BC,ACC4F0E3C34,5664.78,IMPS,branch,M07,LEGIT
TXNA3D0108E,2026-09-04T02:58:47,ACC1FB39BF2,ACCA46EDCE4,4408.79,IMPS,atm,H01,LEGIT
TXNAB940E0A,2026-09-01T22:46:37,ACCED8CCEAE,ACC2BE9386B,11743.94,IMPS,mobile,A01,LEGIT
TXN569E2ED7,2026-09-22T07:15:35,ACC8DE2086B,ACC1DAF3DDF,1074.99,IMPS,atm,V02,LEGIT
TXNA892EC99,2026-09-19T04:06:22,ACCD7DC800D,ACC6ACFB952,16181.32,RTGS,atm,D02,LEGIT
TXN79BAE6E9,2026-09-17T00:30:35,ACC73AC727B,ACCE5FE2CDD,536.36,IMPS,mobile,B03,LEGIT
TXNA3DA6B07,2026-09-23T23:17:04,ACCF4F9D39C,ACC14FD64B3,14798.66,RTGS,mobile,P04,LEGIT
TXN4C2EFC65,2026-09-15T16:35:52,ACCA05A4A04,ACC84F3C681,2982.51,NEFT,mobile,D02,LEGIT
TXN9199DDC6,2026-09-21T09:50:02,ACCE372F9CC,ACC5F437176,28256.09,UPI,mobile,P01,LEGIT
TXN80B6F351,2026-09-13T04:34:30,ACC5EE70E68,ACCF4DEDF0D,1272.77,UPI,atm,H01,LEGIT
TXNC58956B3,2026-09-06T05:11:02,ACC01B38E23,ACC64988A17,9261.94,NEFT,atm,A04,LEGIT
TXN6A9C4F32,2026-09-16T01:56:54,ACCE23406C5,ACCC78E0886,2671.15,IMPS,mobile,B04,LEGIT
TXNC43B0BBC,2026-09-14T09:48:31,ACCF610C221,ACCAE4E8EB0,1355.76,UPI,net_banking,M05,LEGIT
TXN57567A61,2026-09-10T19:20:38,ACC7A0C1DD4,ACC9ED4E15B,1620.31,UPI,atm,V02,LEGIT
TXN0579D4CB,2026-09-04T18:49:19,ACC862B803E,ACCCFECC4CA,4737.28,IMPS,branch,P03,LEGIT
TXN5F844282,2026-09-12T21:17:15,ACC2EAF3E0E,ACC14D178C5,2396.41,RTGS,net_banking,D04,LEGIT
TXNCED2762E,2026-09-25T19:03:04,ACC9203C314,ACC856192CC,66847.59,NEFT,mobile,P01,LEGIT
TXNDCDB5EA8,2026-09-14T15:49:14,ACC59FA77B1,ACC762F8306,1050.49,IMPS,net_banking,M02,LEGIT
TXNC557940F,2026-09-15T15:31:57,ACC3CFF75C6,ACC4524E0B3,561.14,IMPS,atm,M07,LEGIT
TXN2D3CE8F3,2026-09-20T20:24:34,ACC1D805C1A,ACC7D715DC3,719.36,NEFT,net_banking,V03,LEGIT
TXN5CB7EB6A,2026-09-05T10:25:29,ACC29762F19,ACC431811E4,12785.14,IMPS,mobile,M04,LEGIT
TXNBD4F1CC0,2026-09-24T23:57:13,ACC2A277B2D,ACC1FCDC9E0,13245.65,UPI,branch,P04,LEGIT
TXNDCC2960D,2026-09-22T13:52:11,ACC1DCCEB3A,ACC41D7B2C7,1980.22,IMPS,mobile,P04,LEGIT
TXNB7852DD5,2026-09-15T01:33:32,ACCA3BBCD91,ACC2A277B2D,6984.5,RTGS,mobile,P03,LEGIT
TXN1AF39934,2026-09-11T17:43:12,ACCCE40CC65,ACCCF617BFA,1885.73,RTGS,net_banking,P04,LEGIT
TXNAF193373,2026-09-06T23:40:16,ACC62C5175D,ACCE3D6E65D,3250.04,UPI,net_banking,D01,LEGIT
TXN3BC41770,2026-09-14T16:01:12,ACC71783230,ACCAC511BE6,1713.57,IMPS,net_banking,P03,LEGIT
TXNF4D25C0E,2026-09-23T01:01:15,ACC5CF41F28,ACCBADC5263,2360.17,RTGS,mobile,V01,LEGIT
TXNEB4C06A8,2026-09-19T08:58:38,ACC50025D6B,ACCD78A8C3F,566.85,IMPS,atm,A02,LEGIT
TXN79008F38,2026-09-13T12:50:11,ACC1768DE2A,ACC5D4A8D14,6186.51,RTGS,net_banking,H02,LEGIT
TXN543E545B,2026-09-16T19:46:32,ACC93A08937,ACC73E99092,3198.24,NEFT,atm,B01,LEGIT
TXN1AEE2218,2026-09-12T05:05:26,ACCC38BF24E,ACC043CE13E,3543.41,IMPS,mobile,A02,LEGIT
TXN4033B890,2026-09-05T08:49:09,ACCF851AC4A,ACCCDC13BCD,2133.4,NEFT,net_banking,V03,LEGIT
TXN41C87CCF,2026-09-08T16:14:43,ACCE5DA190C,ACC994F052B,469.87,UPI,mobile,V02,LEGIT
TXN45756EE4,2026-09-15T16:50:25,ACC715DA589,ACC7C25DADA,5740.23,NEFT,net_banking,D02,LEGIT
TXN308C0B03,2026-09-05T13:59:21,ACCEBA2AFC8,ACCD1103C37,1899.56,NEFT,net_banking,S03,LEGIT
TXNC30B3B24,2026-09-15T11:26:32,ACCA84EF1AA,ACC89584F2F,2173.9,IMPS,mobile,S01,LEGIT
TXN16E57AA9,2026-09-12T10:39:57,ACCC0977E99,ACC7DB82638,8660.96,NEFT,branch,V02,LEGIT
TXNEA54A322,2026-09-06T11:37:27,ACCCF402FC3,ACC4B8CF21B,135.93,NEFT,mobile,P04,LEGIT
TXND5AF1126,2026-09-07T21:05:33,ACCBA4A63A6,ACC79F4173D,4782.61,IMPS,atm,D04,LEGIT
TXNE1683E1C,2026-09-20T06:39:13,ACC8E835E19,ACC329C91D0,9605.35,UPI,net_banking,B03,LEGIT
TXN4D2425CC,2026-09-18T10:17:30,ACC4D92FA9E,ACC75116BCB,2073.8,IMPS,net_banking,H03,LEGIT
TXN00DF6236,2026-09-03T18:14:45,ACC221704E8,ACC008EE4D8,5009.18,NEFT,mobile,A01,LEGIT
TXN17315A47,2026-09-06T14:09:58,ACC9B003A68,ACC86ABAA05,431.07,UPI,branch,S01,LEGIT
TXNC256EE01,2026-09-24T02:58:15,ACC33A84019,ACC7D3D0A6F,2917.86,IMPS,atm,M02,LEGIT
TXN5CF88AA6,2026-09-23T19:21:41,ACC69316013,ACCCE46AB7A,2219.53,UPI,net_banking,V03,LEGIT
TXN788AB922,2026-09-24T18:46:26,ACCDE390CA8,ACCF8D2AE11,21454.07,UPI,branch,B01,LEGIT
TXN53D385AF,2026-09-16T15:36:49,ACC7751D7DE,ACC492B59A7,15712.29,UPI,mobile,A05,LEGIT
TXNF518DFE5,2026-09-20T12:52:38,ACCD8EA0034,ACCD71FE934,2663.76,IMPS,branch,B04,LEGIT
TXN0A1575DB,2026-09-17T18:07:39,ACCCCAE8CB0,ACC9D8ADB5F,844.98,RTGS,atm,D03,LEGIT
TXN2BF562C1,2026-09-14T13:33:46,ACC109F345E,ACCD335B572,1870.8,RTGS,atm,P04,LEGIT
TXN4B8289F5,2026-09-09T16:33:20,ACC01626367,ACC2B3C7A2B,6282.01,RTGS,net_banking,M04,LEGIT
TXN4C68A97C,2026-09-22T22:00:55,ACC72949272,ACCECBCAF95,105.72,UPI,atm,V01,LEGIT
TXNAD5779A4,2026-09-23T23:07:49,ACC8C07308D,ACC041523DC,1774.43,NEFT,mobile,P02,LEGIT
TXN10E91D33,2026-09-06T15:18:09,ACCF5980072,ACCA14F9D0C,1743.45,IMPS,atm,V03,LEGIT
TXNAB2F5EE2,2026-09-25T04:44:36,ACCC3516490,ACC6E6ADD30,5538.59,UPI,mobile,A04,LEGIT
TXN852AA61A,2026-09-10T05:53:43,ACC62E92CFE,ACC62ACC86F,4936.54,NEFT,atm,B04,LEGIT
TXN138E0B39,2026-09-10T07:19:12,ACCECE0BA69,ACC5A4251ED,1792.87,IMPS,mobile,M05,LEGIT
TXN51D7578E,2026-09-11T12:19:39,ACCF3C3A56B,ACC3492CE95,1751.52,NEFT,branch,A04,LEGIT
TXNE322E220,2026-09-20T21:30:44,ACCA8151A5B,ACC2D8021BB,8788.26,NEFT,mobile,B01,LEGIT
TXN0495704F,2026-09-14T14:21:21,ACCA57996B8,ACCFCD8F434,533.87,IMPS,atm,H03,LEGIT
TXN5597259E,2026-09-16T11:01:56,ACC63425228,ACC9DAF5600,343.17,UPI,net_banking,M04,LEGIT
TXNC2852BF9,2026-09-10T15:11:41,ACCB94B16B2,ACCCA452A5C,2683.98,NEFT,mobile,V01,LEGIT
TXN6FFA6340,2026-09-22T10:29:57,ACC7252692A,ACC6480196A,16545.56,NEFT,branch,P03,LEGIT
TXN50C94AC5,2026-09-18T17:55:56,ACC3E74355A,ACCC080C858,531.21,NEFT,atm,P02,LEGIT
TXN4446B74D,2026-09-22T08:41:01,ACCFDC78E20,ACCD8137983,6908.06,NEFT,atm,H01,LEGIT
TXN0EDD3DAB,2026-09-04T18:27:18,ACC69EB6686,ACC992464B6,2333.07,UPI,atm,A04,LEGIT
TXNA5178E76,2026-09-22T03:12:07,ACC7ED24230,ACCDBD5FB2A,2529.29,UPI,atm,V03,LEGIT
TXND619D84B,2026-09-01T15:53:04,ACCEBF7E076,ACCB5779D44,635.48,NEFT,atm,B03,LEGIT
TXNEE5B44B1,2026-09-20T10:19:53,ACCC34FF153,ACC3010DCD4,1295.27,NEFT,net_banking,P03,LEGIT
TXNF7184A96,2026-09-23T01:42:57,ACCF33E4D5A,ACCC34FF153,9680.06,RTGS,net_banking,M04,LEGIT
TXN7D0039E5,2026-09-14T10:54:52,ACC76393188,ACC39885E20,8656.76,RTGS,branch,V01,LEGIT
TXN32ABB147,2026-09-23T07:34:27,ACC404D9CA1,ACCCBE5A453,454.08,UPI,net_banking,H01,LEGIT
TXN436D59A0,2026-09-15T18:01:24,ACCF67C58BD,ACC57004E4B,180.98,UPI,atm,P01,LEGIT
TXN978B91FA,2026-09-24T08:42:48,ACC2F099F15,ACC4A14C4DB,2944.03,IMPS,mobile,M02,LEGIT
TXN4AE0FC32,2026-09-18T00:16:38,ACCA87ECB87,ACC63DE61CA,3273.38,RTGS,atm,M02,LEGIT
TXN3C5FFF33,2026-09-09T08:06:03,ACCE372F9CC,ACC579CF215,970.82,UPI,mobile,P01,LEGIT
TXNC1069F53,2026-09-17T03:49:03,ACC65831080,ACC451DCAAB,9072.49,RTGS,net_banking,B03,LEGIT
TXN59779FB4,2026-09-16T10:32:00,ACC83C0FFA1,ACC037E5F7D,7646.68,IMPS,net_banking,M07,LEGIT
TXN8CE2FCDC,2026-09-24T07:06:02,ACC22D8BB32,ACC300E6B4D,4974.55,RTGS,net_banking,H03,LEGIT
TXN760111A6,2026-09-19T13:24:18,ACC73995443,ACC6480196A,638.69,UPI,atm,S03,LEGIT
TXNC9B5AAB7,2026-09-07T07:55:43,ACCEBCB8B50,ACCE463485B,14425.74,IMPS,net_banking,D02,LEGIT
TXNCD2BE915,2026-09-21T01:39:18,ACCAD095100,ACC308D7BAB,8327.16,UPI,atm,P03,LEGIT
TXN60A7B26F,2026-09-13T12:12:16,ACC7CF5862B,ACC88269CCD,8582.46,NEFT,branch,V02,LEGIT
TXN8003BC6C,2026-09-17T20:50:51,ACCD82098A6,ACC0DA0EC1B,3736.87,UPI,mobile,B02,LEGIT
TXN95B207D4,2026-09-10T09:32:36,ACC7E7ED0A2,ACC604FB8FC,807.28,RTGS,mobile,V02,LEGIT
TXN5BBDF78D,2026-09-25T23:04:14,ACCE7D51E0D,ACCA320CADD,2801.74,UPI,branch,P02,LEGIT
TXNAF012066,2026-09-02T01:55:39,ACC8B5DB805,ACCD477624A,12465.39,IMPS,atm,D04,LEGIT
TXN9759CE9D,2026-09-22T13:12:20,ACCCF7DFDC1,ACC0E4CBABA,12078.73,RTGS,branch,H03,LEGIT
TXN00415CB8,2026-09-08T17:04:07,ACC35B9CBF6,ACCF59845BC,16454.5,RTGS,net_banking,P03,LEGIT
TXN3DDC7EE9,2026-09-16T19:53:01,ACC8B5DB805,ACCC8F9190D,3410.1,IMPS,mobile,D03,LEGIT
TXNE3973FE2,2026-09-20T06:32:16,ACC6831ED55,ACCBE6E2DB9,4448.73,NEFT,mobile,P03,LEGIT
TXN00163B93,2026-09-17T17:50:17,ACCA884DCBF,ACCEADC212D,2938.76,NEFT,branch,D04,LEGIT
TXN080F88C1,2026-09-07T06:18:27,ACCCED8CFFB,ACC7BD0FF4E,7111.86,NEFT,atm,D02,LEGIT
TXN28BE8720,2026-09-10T09:47:55,ACCEBD6295B,ACC2E21C170,482.46,IMPS,atm,D04,LEGIT
TXN78BCBB39,2026-09-19T21:57:21,ACC226D30E7,ACC70F984A4,743.02,UPI,net_banking,A05,LEGIT
TXN5DD98F5C,2026-09-12T12:44:20,ACC0B8158EA,ACC737729D4,957.28,NEFT,branch,B02,LEGIT
TXN6810546B,2026-09-07T04:19:33,ACC69EB6686,ACCB7054A24,1802.5,NEFT,net_banking,A04,LEGIT
TXN164527CC,2026-09-16T03:14:56,ACCAF2EE951,ACC706F6DA8,1104.54,UPI,atm,M05,LEGIT
TXN5C1F8472,2026-09-03T20:24:59,ACC3EC5FD75,ACC9178F225,931.46,NEFT,mobile,B04,LEGIT
TXN16E7E3F7,2026-09-14T12:36:30,ACCE9F4F8B7,ACCD0355A43,651.38,UPI,branch,P02,LEGIT
TXN163F8CC5,2026-09-20T12:00:01,ACC09AE52C9,ACC1B737CB7,7437.41,UPI,branch,V01,LEGIT
TXNE45238A6,2026-09-11T18:01:11,ACC7BE78DF1,ACC7369A15C,9775.19,UPI,branch,A03,LEGIT
TXN39DAB25B,2026-09-11T06:42:43,ACC034BA052,ACCC442806F,2885.99,UPI,branch,D02,LEGIT
TXN7F190D0D,2026-09-22T05:30:33,ACCDBEF38F6,ACC7D715DC3,955.62,IMPS,branch,H02,LEGIT
TXN3A68C289,2026-09-10T09:09:15,ACC613D49A5,ACCE5FE2CDD,3356.21,NEFT,net_banking,D01,LEGIT
TXNC5394E50,2026-09-09T02:35:47,ACCDE2E8B2A,ACCA59F8A5E,1031.34,UPI,atm,A05,LEGIT
TXND6EADAD4,2026-09-04T11:09:50,ACCE32FE814,ACC2DB48017,6422.83,RTGS,branch,M02,LEGIT
TXN1FF924B9,2026-09-06T05:37:42,ACC8CCE881D,ACCE3103E87,1416.7,UPI,mobile,S02,LEGIT
TXN440C6288,2026-09-12T05:13:06,ACC002D6B95,ACC6F50C722,3676.95,UPI,branch,M04,LEGIT
TXND59832EC,2026-09-05T04:40:53,ACCB02B25E4,ACCA05A4A04,752.17,UPI,mobile,V01,LEGIT
TXN80A29A81,2026-09-11T08:04:03,ACCE5AC0524,ACCCCB88EF0,674.13,IMPS,mobile,H01,LEGIT
TXNC9B7A624,2026-09-21T04:26:46,ACC76393188,ACC21205C44,132.8,UPI,branch,V02,LEGIT
TXN58A432DB,2026-09-04T12:17:49,ACC3010DCD4,ACC115AEF24,11312.34,RTGS,atm,B04,LEGIT
TXN36310F56,2026-09-07T14:39:38,ACCD4A17BC2,ACC76202E51,909.89,NEFT,net_banking,M06,LEGIT
TXN56BD3C11,2026-09-06T02:53:28,ACC4D37CF87,ACC779F0B6B,7901.48,IMPS,mobile,H02,LEGIT
TXN35582F4F,2026-09-25T09:37:16,ACC25A9224B,ACC78596E4E,349.61,IMPS,branch,D03,LEGIT
TXN3B96AB87,2026-09-18T07:55:23,ACC50804E9B,ACC84D40CEC,669.03,UPI,net_banking,H02,LEGIT
TXNDA8F03BA,2026-09-23T06:21:42,ACC3C088162,ACCA44C4C2F,1182.21,IMPS,mobile,A05,LEGIT
TXNE7A5BFF1,2026-09-06T04:39:04,ACC9C74A3F7,ACCB91C36D3,3312.47,IMPS,branch,H02,LEGIT
TXNC49CAA4F,2026-09-11T19:12:26,ACC1435BEF3,ACC61CEECBD,13554.73,NEFT,atm,V02,LEGIT
