account_id,bank_id,account_type,account_age_days,city,state,location_id,risk_label,mule_risk_score,created_at
MULAADEC560,Yes Bank,prepaid,24,Hyderabad,Telangana,H02,mule,0.0,2026-08-08T08:00:00
VICEB6C9922,Union,prepaid,1315,Surat,Gujarat,S01,victim,0.0,2023-01-25T08:00:00
MUL6A5E7ADE,Axis,savings,28,Surat,Gujarat,S01,mule,0.0,2026-08-04T08:00:00
MUL4A0627BD,Axis,prepaid,16,Ahmedabad,Gujarat,A03,mule,0.0,2026-08-16T08:00:00
VIC5EF8B446,ICICI,prepaid,2576,Delhi,Delhi,D02,victim,0.0,2019-08-13T08:00:00
MUL994BA03F,Yes Bank,savings,74,Ahmedabad,Gujarat,A03,mule,0.0,2026-06-19T08:00:00
VIC7236DA4F,SBI,savings,1187,Ahmedabad,Gujarat,A01,victim,0.0,2023-06-02T08:00:00
MULF58A7F7C,Canara,prepaid,25,Hyderabad,Telangana,H02,mule,0.0,2026-08-07T08:00:00
MUL1F1CAE19,Kotak,savings,25,Vadodara,Gujarat,V01,mule,0.0,2026-08-07T08:00:00
MUL61ED7297,BOB,current,18,Mumbai,Maharashtra,M04,mule,0.0,2026-08-14T08:00:00
VICE0AEAF2F,Axis,savings,2258,Ahmedabad,Gujarat,A05,victim,0.0,2020-06-26T08:00:00
MULC4C17A72,SBI,current,7,Vadodara,Gujarat,V01,mule,0.0,2026-08-25T08:00:00
MUL60081CC7,ICICI,current,16,Mumbai,Maharashtra,M03,mule,0.0,2026-08-16T08:00:00
VIC7DEB2426,HDFC,savings,1622,Ahmedabad,Gujarat,A01,victim,0.0,2022-03-24T08:00:00
MUL05B94DD4,SBI,savings,118,Delhi,Delhi,D02,mule,0.0,2026-05-06T08:00:00
MULFA93AA62,BOB,savings,23,Mumbai,Maharashtra,M07,mule,0.0,2026-08-09T08:00:00
VICBAFFFC4C,Yes Bank,savings,2731,Ahmedabad,Gujarat,A01,victim,0.0,2019-03-11T08:00:00
MULFB07F4C3,SBI,prepaid,158,Ahmedabad,Gujarat,A02,suspect,0.0,2026-03-27T08:00:00
VICE1B0806C,Union,prepaid,1213,Ahmedabad,Gujarat,A01,victim,0.0,2023-05-07T08:00:00
MUL8CB6785E,Axis,prepaid,86,Vadodara,Gujarat,V01,mule,0.0,2026-06-07T08:00:00
MULCD8CBB8D,Canara,prepaid,111,Hyderabad,Telangana,H03,mule,0.0,2026-05-13T08:00:00
MULE8BF2D51,Kotak,prepaid,6,Mumbai,Maharashtra,M07,mule,0.0,2026-08-26T08:00:00
VIC0D276F75,PNB,savings,2545,Pune,Maharashtra,P01,victim,0.0,2019-09-13T08:00:00
MUL5E9C6222,SBI,savings,77,Surat,Gujarat,S01,mule,0.0,2026-06-16T08:00:00
MUL483BE520,BOB,savings,32,Delhi,Delhi,D03,mule,0.0,2026-07-31T08:00:00
VICFA66A4FE,HDFC,current,1557,Delhi,Delhi,D02,victim,0.0,2022-05-28T08:00:00
VICE7E97ECC,Yes Bank,savings,1665,Delhi,Delhi,D04,victim,0.0,2022-02-09T08:00:00
VIC5F69B9EA,Axis,savings,482,Delhi,Delhi,D02,victim,0.0,2025-05-07T08:00:00
VIC49447A54,Kotak,prepaid,1488,Delhi,Delhi,D03,victim,0.0,2022-08-05T08:00:00
MULE3640880,HDFC,savings,44,Ahmedabad,Gujarat,A05,mule,0.0,2026-07-19T08:00:00
VIC4D3CA2D6,Canara,current,2143,Ahmedabad,Gujarat,A01,victim,0.0,2020-10-19T08:00:00
MULF180F513,Yes Bank,current,15,Vadodara,Gujarat,V02,mule,0.0,2026-08-17T08:00:00
MUL5B8C031D,PNB,prepaid,40,Pune,Maharashtra,P04,mule,0.0,2026-07-23T08:00:00
MULBE1BA679,PNB,prepaid,6,Mumbai,Maharashtra,M03,mule,0.0,2026-08-26T08:00:00
VIC4D13F468,Axis,savings,2642,Bengaluru,Karnataka,B01,victim,0.0,2019-06-08T08:00:00
MUL9FA1D7FB,PNB,prepaid,26,Pune,Maharashtra,P01,mule,0.0,2026-08-06T08:00:00
VICAB664879,ICICI,savings,546,Hyderabad,Telangana,H01,victim,0.0,2025-03-04T08:00:00
MULEC9F9E0D,Axis,prepaid,131,Hyderabad,Telangana,H02,suspect,0.0,2026-04-23T08:00:00
VICA93372D8,SBI,savings,1240,Ahmedabad,Gujarat,A04,victim,0.0,2023-04-10T08:00:00
MULDF85FD0D,Yes Bank,savings,34,Delhi,Delhi,D03,mule,0.0,2026-07-29T08:00:00
MUL37323EDB,SBI,savings,67,Vadodara,Gujarat,V01,mule,0.0,2026-06-26T08:00:00
MUL95E08BF7,HDFC,savings,25,Mumbai,Maharashtra,M02,mule,0.0,2026-08-07T08:00:00
MULEECBEE4D,PNB,savings,37,Pune,Maharashtra,P03,mule,0.0,2026-07-26T08:00:00
VIC38DF019A,Union,savings,2072,Pune,Maharashtra,P04,victim,0.0,2020-12-29T08:00:00
VICDAFDAFB3,HDFC,savings,2545,Pune,Maharashtra,P02,victim,0.0,2019-09-13T08:00:00
VICA5EA8F05,HDFC,prepaid,2145,Pune,Maharashtra,P03,victim,0.0,2020-10-17T08:00:00
MULFFDF8CCC,Yes Bank,savings,45,Surat,Gujarat,S02,mule,0.0,2026-07-18T08:00:00
VIC8841BD05,PNB,current,1590,Mumbai,Maharashtra,M01,victim,0.0,2022-04-25T08:00:00
MULA3BA0428,Canara,prepaid,71,Bengaluru,Karnataka,B01,mule,0.0,2026-06-22T08:00:00
MULC7CF9AE8,ICICI,prepaid,45,Vadodara,Gujarat,V03,mule,0.0,2026-07-18T08:00:00
VIC424B6628,BOB,current,2920,Vadodara,Gujarat,V03,victim,0.0,2018-09-03T08:00:00
VICAD2489B5,SBI,prepaid,467,Vadodara,Gujarat,V03,victim,0.0,2025-05-22T08:00:00
VIC6BEEB5F3,PNB,prepaid,2480,Vadodara,Gujarat,V01,victim,0.0,2019-11-17T08:00:00
VICC3E2A32A,Canara,prepaid,609,Vadodara,Gujarat,V02,victim,0.0,2024-12-31T08:00:00
MULCD06102D,Axis,current,5,Pune,Maharashtra,P03,mule,0.0,2026-08-27T08:00:00
VIC89B68205,Kotak,savings,2225,Bengaluru,Karnataka,B03,victim,0.0,2020-07-29T08:00:00
MUL751F231C,Axis,prepaid,83,Bengaluru,Karnataka,B04,mule,0.0,2026-06-10T08:00:00
MUL1C9F18A4,ICICI,prepaid,9,Ahmedabad,Gujarat,A04,mule,0.0,2026-08-23T08:00:00
VIC58341B74,Axis,savings,751,Bengaluru,Karnataka,B03,victim,0.0,2024-08-11T08:00:00
MUL1471A1D4,BOB,savings,18,Hyderabad,Telangana,H01,mule,0.0,2026-08-14T08:00:00
VIC7BE41279,BOB,current,893,Delhi,Delhi,D02,victim,0.0,2024-03-22T08:00:00
MULB65B5A89,HDFC,savings,13,Surat,Gujarat,S02,mule,0.0,2026-08-19T08:00:00
VICDF06A775,HDFC,prepaid,951,Vadodara,Gujarat,V02,victim,0.0,2024-01-24T08:00:00
MUL1B93430D,HDFC,prepaid,35,Vadodara,Gujarat,V02,suspect,0.0,2026-07-28T08:00:00
MULC4E098C9,ICICI,current,67,Delhi,Delhi,D02,suspect,0.0,2026-06-26T08:00:00
VICCCF0B84C,Union,current,120,Surat,Gujarat,S01,victim,0.0,2026-05-04T08:00:00
MUL4489524D,Union,savings,84,Ahmedabad,Gujarat,A01,mule,0.0,2026-06-09T08:00:00
MUL8B545170,SBI,current,8,Pune,Maharashtra,P02,mule,0.0,2026-08-24T08:00:00
VICCD64D916,BOB,savings,1886,Vadodara,Gujarat,V03,victim,0.0,2021-07-03T08:00:00
MULE5B835A0,PNB,prepaid,32,Mumbai,Maharashtra,M06,mule,0.0,2026-07-31T08:00:00
MUL1D090C85,Canara,prepaid,30,Pune,Maharashtra,P02,mule,0.0,2026-08-02T08:00:00
VIC1D752900,SBI,current,1940,Delhi,Delhi,D02,victim,0.0,2021-05-10T08:00:00
MULACC90104,PNB,current,82,Vadodara,Gujarat,V02,mule,0.0,2026-06-11T08:00:00
VIC4A78BE2E,SBI,current,1387,Surat,Gujarat,S01,victim,0.0,2022-11-14T08:00:00
MUL8739A4C5,Kotak,savings,11,Surat,Gujarat,S03,mule,0.0,2026-08-21T08:00:00
MULF3C87643,BOB,current,22,Vadodara,Gujarat,V01,mule,0.0,2026-08-10T08:00:00
VIC668895B0,Kotak,savings,1882,Surat,Gujarat,S02,victim,0.0,2021-07-07T08:00:00
MUL45F05989,Canara,prepaid,32,Delhi,Delhi,D01,mule,0.0,2026-07-31T08:00:00
VIC358F9AA8,SBI,prepaid,2736,Surat,Gujarat,S03,victim,0.0,2019-03-06T08:00:00
MULA74A74A6,SBI,savings,114,Pune,Maharashtra,P04,mule,0.0,2026-05-10T08:00:00
MUL1CE6B047,PNB,current,30,Mumbai,Maharashtra,M04,mule,0.0,2026-08-02T08:00:00
VICC3F56A54,HDFC,savings,1631,Hyderabad,Telangana,H03,victim,0.0,2022-03-15T08:00:00
MUL9CD2FF18,SBI,savings,77,Mumbai,Maharashtra,M01,mule,0.0,2026-06-16T08:00:00
VIC5923F4E9,PNB,savings,2919,Delhi,Delhi,D01,victim,0.0,2018-09-04T08:00:00
MUL1A890D9B,PNB,savings,58,Delhi,Delhi,D01,suspect,0.0,2026-07-05T08:00:00
MULA5F8AAF7,Canara,savings,27,Vadodara,Gujarat,V03,suspect,0.0,2026-08-05T08:00:00
MULA3B6A03D,Canara,current,40,Surat,Gujarat,S03,mule,0.0,2026-07-23T08:00:00
VICD7A8381E,HDFC,current,2077,Surat,Gujarat,S01,victim,0.0,2020-12-24T08:00:00
VIC32C5D45F,Axis,savings,2801,Surat,Gujarat,S03,victim,0.0,2018-12-31T08:00:00
VICF66F9929,Axis,prepaid,2017,Surat,Gujarat,S02,victim,0.0,2021-02-22T08:00:00
VIC0969F3A4,ICICI,savings,1959,Surat,Gujarat,S03,victim,0.0,2021-04-21T08:00:00
VICBC9F65DF,BOB,savings,2203,Surat,Gujarat,S01,victim,0.0,2020-08-20T08:00:00
MUL549C606A,ICICI,prepaid,24,Delhi,Delhi,D01,mule,0.0,2026-08-08T08:00:00
VIC0CDFF686,HDFC,current,584,Hyderabad,Telangana,H03,victim,0.0,2025-01-25T08:00:00
MULD0E3E3E2,ICICI,prepaid,65,Hyderabad,Telangana,H01,mule,0.0,2026-06-28T08:00:00
MUL997A282F,Kotak,savings,19,Delhi,Delhi,D03,mule,0.0,2026-08-13T08:00:00
VIC7F07DA2D,SBI,savings,1875,Ahmedabad,Gujarat,A01,victim,0.0,2021-07-14T08:00:00
MUL081881BF,Yes Bank,current,13,Surat,Gujarat,S01,mule,0.0,2026-08-19T08:00:00
MUL7D263987,BOB,prepaid,119,Vadodara,Gujarat,V03,mule,0.0,2026-05-05T08:00:00
MUL94EB3968,ICICI,savings,20,Mumbai,Maharashtra,M02,mule,0.0,2026-08-12T08:00:00
VIC6DD6FB74,HDFC,savings,797,Hyderabad,Telangana,H02,victim,0.0,2024-06-26T08:00:00
MUL8C1E0CAC,Canara,savings,33,Hyderabad,Telangana,H02,mule,0.0,2026-07-30T08:00:00
MUL11501D52,ICICI,current,15,Delhi,Delhi,D01,mule,0.0,2026-08-17T08:00:00
VICDA041115,PNB,savings,2423,Mumbai,Maharashtra,M06,victim,0.0,2020-01-13T08:00:00
MULF987C3B0,ICICI,savings,74,Pune,Maharashtra,P02,mule,0.0,2026-06-19T08:00:00
VICE5262319,PNB,current,155,Pune,Maharashtra,P03,victim,0.0,2026-03-30T08:00:00
MUL83D8BB43,HDFC,current,73,Bengaluru,Karnataka,B04,mule,0.0,2026-06-20T08:00:00
VICEC5CC731,HDFC,savings,1572,Ahmedabad,Gujarat,A02,victim,0.0,2022-05-13T08:00:00
MUL222BDDEC,Union,savings,119,Delhi,Delhi,D04,mule,0.0,2026-05-05T08:00:00
MUL2287CF4A,PNB,current,82,Surat,Gujarat,S02,mule,0.0,2026-06-11T08:00:00
MUL29C2ED8E,Canara,current,18,Mumbai,Maharashtra,M07,mule,0.0,2026-08-14T08:00:00
VIC9E3C6DF5,SBI,savings,163,Vadodara,Gujarat,V02,victim,0.0,2026-03-22T08:00:00
MULF3D9A22E,Yes Bank,savings,43,Mumbai,Maharashtra,M07,mule,0.0,2026-07-20T08:00:00
VIC6A03F645,Union,savings,2156,Vadodara,Gujarat,V03,victim,0.0,2020-10-06T08:00:00
MUL59572230,PNB,savings,52,Vadodara,Gujarat,V03,suspect,0.0,2026-07-11T08:00:00
MULE0AF3166,Axis,prepaid,70,Ahmedabad,Gujarat,A03,suspect,0.0,2026-06-23T08:00:00
VIC4FABB4F4,Axis,current,2468,Ahmedabad,Gujarat,A02,victim,0.0,2019-11-29T08:00:00
MUL401F8F5C,PNB,savings,32,Vadodara,Gujarat,V02,mule,0.0,2026-07-31T08:00:00
MUL5C29B754,HDFC,savings,55,Delhi,Delhi,D04,mule,0.0,2026-07-08T08:00:00
MULF2A3AF11,BOB,prepaid,19,Mumbai,Maharashtra,M03,mule,0.0,2026-08-13T08:00:00
VIC239A2DEC,Yes Bank,current,1628,Pune,Maharashtra,P02,victim,0.0,2022-03-18T08:00:00
MULA05240B7,ICICI,prepaid,43,Pune,Maharashtra,P04,suspect,0.0,2026-07-20T08:00:00
VICA485A0A4,PNB,prepaid,2534,Pune,Maharashtra,P01,victim,0.0,2019-09-24T08:00:00
MUL01C81B05,HDFC,savings,52,Pune,Maharashtra,P01,mule,0.0,2026-07-11T08:00:00
MUL5D6B67FA,ICICI,current,9,Hyderabad,Telangana,H01,mule,0.0,2026-08-23T08:00:00
VIC2F077EF4,Canara,prepaid,200,Ahmedabad,Gujarat,A05,victim,0.0,2026-02-13T08:00:00
MULE890B5AA,Canara,savings,45,Surat,Gujarat,S02,mule,0.0,2026-07-18T08:00:00
MULEFA7A9CA,HDFC,prepaid,26,Mumbai,Maharashtra,M05,mule,0.0,2026-08-06T08:00:00
VIC7D5A2BDB,PNB,prepaid,2119,Hyderabad,Telangana,H02,victim,0.0,2020-11-12T08:00:00
MUL9B29488E,HDFC,prepaid,56,Vadodara,Gujarat,V03,mule,0.0,2026-07-07T08:00:00
VIC2A075FE3,Kotak,savings,1920,Pune,Maharashtra,P01,victim,0.0,2021-05-30T08:00:00
MULAA2A1A2B,PNB,savings,69,Pune,Maharashtra,P04,mule,0.0,2026-06-24T08:00:00
MULD0FAEF0E,BOB,savings,16,Ahmedabad,Gujarat,A05,mule,0.0,2026-08-16T08:00:00
VIC8AA4550A,Canara,savings,2081,Pune,Maharashtra,P04,victim,0.0,2020-12-20T08:00:00
MULD13E8561,ICICI,current,83,Pune,Maharashtra,P03,mule,0.0,2026-06-10T08:00:00
MUL20C6D1E4,ICICI,savings,5,Mumbai,Maharashtra,M07,mule,0.0,2026-08-27T08:00:00
VIC69BFFA80,SBI,current,1820,Vadodara,Gujarat,V01,victim,0.0,2021-09-07T08:00:00
MULD337A579,HDFC,prepaid,59,Vadodara,Gujarat,V01,suspect,0.0,2026-07-04T08:00:00
VIC3BA7DF4B,Canara,prepaid,901,Vadodara,Gujarat,V02,victim,0.0,2024-03-14T08:00:00
MUL3AAC2E6D,ICICI,prepaid,35,Hyderabad,Telangana,H01,mule,0.0,2026-07-28T08:00:00
MULE42BF1E2,Axis,savings,25,Pune,Maharashtra,P01,mule,0.0,2026-08-07T08:00:00
VIC6BC9DF04,Yes Bank,savings,1542,Mumbai,Maharashtra,M03,victim,0.0,2022-06-12T08:00:00
MUL80A550EE,BOB,prepaid,47,Mumbai,Maharashtra,M04,suspect,0.0,2026-07-16T08:00:00
VICA8F0B2B3,SBI,savings,2314,Surat,Gujarat,S02,victim,0.0,2020-05-01T08:00:00
MUL8807E67D,BOB,current,104,Surat,Gujarat,S02,suspect,0.0,2026-05-20T08:00:00
VICFA92C4A4,PNB,savings,554,Pune,Maharashtra,P04,victim,0.0,2025-02-24T08:00:00
MULAEB784E8,BOB,current,14,Pune,Maharashtra,P03,mule,0.0,2026-08-18T08:00:00
MUL026FD96D,Kotak,savings,11,Mumbai,Maharashtra,M05,mule,0.0,2026-08-21T08:00:00
VICA0A84DB3,PNB,savings,2061,Ahmedabad,Gujarat,A02,victim,0.0,2021-01-09T08:00:00
MUL84C9A61C,Kotak,prepaid,71,Surat,Gujarat,S01,mule,0.0,2026-06-22T08:00:00
MULD662E02B,Union,prepaid,10,Hyderabad,Telangana,H01,mule,0.0,2026-08-22T08:00:00
MUL88C3681C,BOB,savings,6,Mumbai,Maharashtra,M04,mule,0.0,2026-08-26T08:00:00
VIC4A2D2440,Axis,savings,1888,Ahmedabad,Gujarat,A01,victim,0.0,2021-07-01T08:00:00
MULE1C9D805,Union,savings,36,Surat,Gujarat,S02,mule,0.0,2026-07-27T08:00:00
MUL5C21BBE1,Canara,savings,14,Bengaluru,Karnataka,B02,mule,0.0,2026-08-18T08:00:00
MULC6F1DCD0,Yes Bank,prepaid,14,Mumbai,Maharashtra,M02,mule,0.0,2026-08-18T08:00:00
VICFC8B54AB,Union,current,1298,Ahmedabad,Gujarat,A02,victim,0.0,2023-02-11T08:00:00
MULB3685BB5,SBI,current,71,Mumbai,Maharashtra,M01,mule,0.0,2026-06-22T08:00:00
MULC65C1182,ICICI,savings,7,Pune,Maharashtra,P02,mule,0.0,2026-08-25T08:00:00
VIC32382A95,PNB,prepaid,238,Hyderabad,Telangana,H02,victim,0.0,2026-01-06T08:00:00
MUL7EFE952E,SBI,current,106,Hyderabad,Telangana,H01,suspect,0.0,2026-05-18T08:00:00
VICDFFEFDC6,Union,savings,2803,Ahmedabad,Gujarat,A04,victim,0.0,2018-12-29T08:00:00
MULE2EA39F7,Kotak,savings,11,Hyderabad,Telangana,H03,mule,0.0,2026-08-21T08:00:00
MULD665AA8A,Kotak,prepaid,29,Mumbai,Maharashtra,M01,mule,0.0,2026-08-03T08:00:00
MULCDEF57B3,PNB,savings,59,Hyderabad,Telangana,H03,mule,0.0,2026-07-04T08:00:00
VIC1D9AC7F2,SBI,current,1075,Hyderabad,Telangana,H01,victim,0.0,2023-09-22T08:00:00
VIC65E3FB2A,Yes Bank,prepaid,1311,Hyderabad,Telangana,H02,victim,0.0,2023-01-29T08:00:00
VICD05B09C8,SBI,savings,2774,Hyderabad,Telangana,H03,victim,0.0,2019-01-27T08:00:00
VICE85B65F8,SBI,prepaid,1917,Hyderabad,Telangana,H02,victim,0.0,2021-06-02T08:00:00
VIC323D7503,SBI,savings,992,Hyderabad,Telangana,H02,victim,0.0,2023-12-14T08:00:00
MULD272F5F7,ICICI,current,9,Mumbai,Maharashtra,M04,mule,0.0,2026-08-23T08:00:00
MUL67593BDC,Canara,current,21,Ahmedabad,Gujarat,A05,mule,0.0,2026-08-11T08:00:00
VICF5C30130,PNB,current,1033,Ahmedabad,Gujarat,A01,victim,0.0,2023-11-03T08:00:00
VICDCF20FCB,Union,prepaid,547,Ahmedabad,Gujarat,A01,victim,0.0,2025-03-03T08:00:00
VIC66BCB17D,HDFC,prepaid,1621,Ahmedabad,Gujarat,A04,victim,0.0,2022-03-25T08:00:00
MUL21269F4D,Kotak,prepaid,43,Vadodara,Gujarat,V02,mule,0.0,2026-07-20T08:00:00
VIC0644C4BD,Union,current,1382,Vadodara,Gujarat,V03,victim,0.0,2022-11-19T08:00:00
MUL642A548C,Yes Bank,savings,37,Vadodara,Gujarat,V02,mule,0.0,2026-07-26T08:00:00
MULA7383AC8,Yes Bank,prepaid,7,Delhi,Delhi,D02,mule,0.0,2026-08-25T08:00:00
VIC136C24F5,Axis,current,1099,Ahmedabad,Gujarat,A03,victim,0.0,2023-08-29T08:00:00
MUL5FCF2B41,Axis,prepaid,102,Vadodara,Gujarat,V01,mule,0.0,2026-05-22T08:00:00
MUL9EF5288C,Kotak,prepaid,52,Delhi,Delhi,D01,mule,0.0,2026-07-11T08:00:00
MULADFD0748,BOB,savings,22,Mumbai,Maharashtra,M02,mule,0.0,2026-08-10T08:00:00
VIC3723C117,SBI,savings,836,Ahmedabad,Gujarat,A04,victim,0.0,2024-05-18T08:00:00
MULFA61B4AC,Canara,savings,40,Surat,Gujarat,S03,mule,0.0,2026-07-23T08:00:00
MUL97430F7E,Union,prepaid,7,Pune,Maharashtra,P02,mule,0.0,2026-08-25T08:00:00
VIC6C549066,Canara,prepaid,1938,Surat,Gujarat,S02,victim,0.0,2021-05-12T08:00:00
MUL90D081A2,ICICI,savings,44,Bengaluru,Karnataka,B04,mule,0.0,2026-07-19T08:00:00
VICC469B13F,HDFC,savings,2508,Surat,Gujarat,S02,victim,0.0,2019-10-20T08:00:00
MULE39138C5,Yes Bank,prepaid,50,Mumbai,Maharashtra,M01,mule,0.0,2026-07-13T08:00:00
MULEF3B3444,BOB,current,6,Pune,Maharashtra,P02,mule,0.0,2026-08-26T08:00:00
VICF910D367,HDFC,savings,1162,Hyderabad,Telangana,H03,victim,0.0,2023-06-27T08:00:00
MUL56D6F147,ICICI,savings,200,Hyderabad,Telangana,H02,suspect,0.0,2026-02-13T08:00:00
MUL7F351E37,Axis,savings,79,Ahmedabad,Gujarat,A05,suspect,0.0,2026-06-14T08:00:00
MUL3E16671C,HDFC,savings,39,Bengaluru,Karnataka,B03,mule,0.0,2026-07-24T08:00:00
VIC33794A0B,HDFC,savings,2120,Bengaluru,Karnataka,B03,victim,0.0,2020-11-11T08:00:00
VIC8094E52E,ICICI,current,404,Bengaluru,Karnataka,B03,victim,0.0,2025-07-24T08:00:00
VIC1EA17091,HDFC,current,257,Bengaluru,Karnataka,B04,victim,0.0,2025-12-18T08:00:00
VIC664BE8F5,Axis,current,1640,Bengaluru,Karnataka,B02,victim,0.0,2022-03-06T08:00:00
MUL179E1013,ICICI,savings,36,Delhi,Delhi,D03,mule,0.0,2026-07-27T08:00:00
VICD0AE6725,Yes Bank,prepaid,1812,Ahmedabad,Gujarat,A03,victim,0.0,2021-09-15T08:00:00
MUL2E92ED25,Canara,savings,88,Hyderabad,Telangana,H02,mule,0.0,2026-06-05T08:00:00
MUL797BEF2A,Yes Bank,current,69,Bengaluru,Karnataka,B04,mule,0.0,2026-06-24T08:00:00
MUL649DAC3F,PNB,prepaid,29,Mumbai,Maharashtra,M07,mule,0.0,2026-08-03T08:00:00
VICCADB9BCC,Axis,savings,2561,Surat,Gujarat,S02,victim,0.0,2019-08-28T08:00:00
MUL02287DF9,BOB,savings,71,Pune,Maharashtra,P02,mule,0.0,2026-06-22T08:00:00
MUL41A1BF70,Canara,prepaid,18,Mumbai,Maharashtra,M04,mule,0.0,2026-08-14T08:00:00
MUL0449589C,HDFC,current,44,Bengaluru,Karnataka,B02,mule,0.0,2026-07-19T08:00:00
VIC49D9F409,BOB,savings,181,Bengaluru,Karnataka,B01,victim,0.0,2026-03-04T08:00:00
VICD69CB149,Union,savings,962,Bengaluru,Karnataka,B03,victim,0.0,2024-01-13T08:00:00
VICE08A0B22,BOB,savings,1631,Bengaluru,Karnataka,B03,victim,0.0,2022-03-15T08:00:00
VIC0E6E443F,Union,prepaid,2256,Bengaluru,Karnataka,B01,victim,0.0,2020-06-28T08:00:00
VICEEC76CC9,SBI,current,1042,Bengaluru,Karnataka,B02,victim,0.0,2023-10-25T08:00:00
MULEF3CB338,PNB,savings,13,Surat,Gujarat,S03,mule,0.0,2026-08-19T08:00:00
VIC6298A76D,Kotak,prepaid,2580,Surat,Gujarat,S02,victim,0.0,2019-08-09T08:00:00
MUL33C6912F,PNB,current,151,Bengaluru,Karnataka,B01,mule,0.0,2026-04-03T08:00:00
VIC1BB58D42,PNB,savings,1240,Surat,Gujarat,S02,victim,0.0,2023-04-10T08:00:00
MUL9E1D90F2,Canara,prepaid,127,Surat,Gujarat,S01,suspect,0.0,2026-04-27T08:00:00
MULD928CD92,Canara,current,60,Ahmedabad,Gujarat,A02,suspect,0.0,2026-07-03T08:00:00
VICA6D71D59,Axis,prepaid,2397,Ahmedabad,Gujarat,A02,victim,0.0,2020-02-08T08:00:00
MUL4725463E,Yes Bank,prepaid,25,Bengaluru,Karnataka,B04,mule,0.0,2026-08-07T08:00:00
MULEF1F9F13,PNB,prepaid,105,Vadodara,Gujarat,V02,mule,0.0,2026-05-19T08:00:00
MULC989F072,Yes Bank,prepaid,27,Mumbai,Maharashtra,M05,mule,0.0,2026-08-05T08:00:00
VIC5FA77AB7,HDFC,prepaid,530,Ahmedabad,Gujarat,A04,victim,0.0,2025-03-20T08:00:00
MULFD03055D,HDFC,savings,73,Vadodara,Gujarat,V03,mule,0.0,2026-06-20T08:00:00
MUL0C895D6E,Union,prepaid,70,Surat,Gujarat,S01,mule,0.0,2026-06-23T08:00:00
MUL77D7C7CA,HDFC,prepaid,5,Mumbai,Maharashtra,M03,mule,0.0,2026-08-27T08:00:00
VIC31C9BE8D,Union,current,2614,Ahmedabad,Gujarat,A03,victim,0.0,2019-07-06T08:00:00
MUL5972459D,ICICI,prepaid,49,Delhi,Delhi,D02,mule,0.0,2026-07-14T08:00:00
MUL965731AC,PNB,savings,15,Hyderabad,Telangana,H01,mule,0.0,2026-08-17T08:00:00
MUL7814EC3B,Canara,savings,6,Mumbai,Maharashtra,M05,mule,0.0,2026-08-26T08:00:00
MULD69E6841,PNB,savings,49,Bengaluru,Karnataka,B04,mule,0.0,2026-07-14T08:00:00
VIC799DCE59,PNB,savings,521,Bengaluru,Karnataka,B02,victim,0.0,2025-03-29T08:00:00
VIC5D3B5D0F,Yes Bank,prepaid,2525,Bengaluru,Karnataka,B03,victim,0.0,2019-10-03T08:00:00
VICE199C33D,ICICI,prepaid,700,Bengaluru,Karnataka,B02,victim,0.0,2024-10-01T08:00:00
VIC42292924,Canara,current,1900,Bengaluru,Karnataka,B04,victim,0.0,2021-06-19T08:00:00
VICA5D87D44,Kotak,current,2992,Bengaluru,Karnataka,B04,victim,0.0,2018-06-23T08:00:00
MUL17C4A786,ICICI,current,43,Pune,Maharashtra,P02,mule,0.0,2026-07-20T08:00:00
VICC4635B98,Kotak,prepaid,1597,Bengaluru,Karnataka,B04,victim,0.0,2022-04-18T08:00:00
MUL28AC2D80,BOB,current,74,Delhi,Delhi,D02,mule,0.0,2026-06-19T08:00:00
VIC03774C4D,Yes Bank,current,2159,Ahmedabad,Gujarat,A01,victim,0.0,2020-10-03T08:00:00
MUL55FE768A,SBI,current,68,Surat,Gujarat,S02,mule,0.0,2026-06-25T08:00:00
MULEC12BA87,Canara,savings,84,Pune,Maharashtra,P04,mule,0.0,2026-06-09T08:00:00
MUL8E6E650D,SBI,savings,6,Mumbai,Maharashtra,M03,mule,0.0,2026-08-26T08:00:00
VICF0777725,SBI,current,895,Ahmedabad,Gujarat,A05,victim,0.0,2024-03-20T08:00:00
MULFFC2C2F4,ICICI,current,101,Mumbai,Maharashtra,M06,mule,0.0,2026-05-23T08:00:00
VICE08C6159,ICICI,prepaid,1192,Ahmedabad,Gujarat,A01,victim,0.0,2023-05-28T08:00:00
MULB51CDAC8,Union,prepaid,32,Surat,Gujarat,S03,mule,0.0,2026-07-31T08:00:00
MUL76038E65,HDFC,current,78,Pune,Maharashtra,P03,mule,0.0,2026-06-15T08:00:00
MULFF16B0F3,HDFC,savings,7,Mumbai,Maharashtra,M01,mule,0.0,2026-08-25T08:00:00
VICFB5260EA,ICICI,current,1360,Delhi,Delhi,D02,victim,0.0,2022-12-11T08:00:00
MUL54244569,PNB,savings,13,Mumbai,Maharashtra,M04,mule,0.0,2026-08-19T08:00:00
VIC3190256D,HDFC,prepaid,1900,Mumbai,Maharashtra,M03,victim,0.0,2021-06-19T08:00:00
MUL6389C9E8,Kotak,current,52,Surat,Gujarat,S03,mule,0.0,2026-07-11T08:00:00
VICEF199FC7,Kotak,current,1282,Mumbai,Maharashtra,M02,victim,0.0,2023-02-27T08:00:00
